slotID,date,doctorID,slotCode
20260101DR05915A,2026-01-01,DR059,15A
20260101DR05916A,2026-01-01,DR059,16A
20260101DR0598A,2026-01-01,DR059,8A
20260101DR0598B,2026-01-01,DR059,8B
20260101DR0599A,2026-01-01,DR059,9A
20260101DR06010A,2026-01-01,DR060,10A
20260101DR06011A,2026-01-01,DR060,11A
20260101DR06011B,2026-01-01,DR060,11B
20260101DR06013B,2026-01-01,DR060,13B
20260101DR06014A,2026-01-01,DR060,14A
20260101DR06015A,2026-01-01,DR060,15A
20260101DR06015B,2026-01-01,DR060,15B
20260101DR06016B,2026-01-01,DR060,16B
20260101DR0608A,2026-01-01,DR060,8A
20260101DR0608B,2026-01-01,DR060,8B
20260101DR0609A,2026-01-01,DR060,9A
20260101DR0609B,2026-01-01,DR060,9B
20260101DR06110B,2026-01-01,DR061,10B
20260101DR06111A,2026-01-01,DR061,11A
20260101DR06111B,2026-01-01,DR061,11B
20260101DR06113A,2026-01-01,DR061,13A
20260101DR06113B,2026-01-01,DR061,13B
20260101DR06114B,2026-01-01,DR061,14B
20260101DR06115A,2026-01-01,DR061,15A
20260101DR06115B,2026-01-01,DR061,15B
20260101DR06116A,2026-01-01,DR061,16A
20260101DR0618A,2026-01-01,DR061,8A
20260101DR0619A,2026-01-01,DR061,9A
20260101DR0619B,2026-01-01,DR061,9B
20260101DR06210B,2026-01-01,DR062,10B
20260101DR06211A,2026-01-01,DR062,11A
20260101DR06213A,2026-01-01,DR062,13A
20260101DR06214A,2026-01-01,DR062,14A
20260101DR06214B,2026-01-01,DR062,14B
20260101DR06216B,2026-01-01,DR062,16B
20260101DR0628B,2026-01-01,DR062,8B
20260101DR0629A,2026-01-01,DR062,9A
20260101DR0629B,2026-01-01,DR062,9B
20260101DR06311A,2026-01-01,DR063,11A
20260101DR06311B,2026-01-01,DR063,11B
20260101DR06314A,2026-01-01,DR063,14A
20260101DR06315B,2026-01-01,DR063,15B
20260101DR06316A,2026-01-01,DR063,16A
20260101DR06316B,2026-01-01,DR063,16B
20260101DR0638A,2026-01-01,DR063,8A
20260101DR0638B,2026-01-01,DR063,8B
20260101DR0639A,2026-01-01,DR063,9A
20260101DR0639B,2026-01-01,DR063,9B
20260101DR06410A,2026-01-01,DR064,10A
20260101DR06411A,2026-01-01,DR064,11A
20260101DR06411B,2026-01-01,DR064,11B
20260101DR06413B,2026-01-01,DR064,13B
20260101DR06414B,2026-01-01,DR064,14B
20260101DR06415A,2026-01-01,DR064,15A
20260101DR06416A,2026-01-01,DR064,16A
20260101DR06416B,2026-01-01,DR064,16B
20260101DR0649A,2026-01-01,DR064,9A
20260101DR06510A,2026-01-01,DR065,10A
20260101DR06510B,2026-01-01,DR065,10B
20260101DR06511A,2026-01-01,DR065,11A
20260101DR06513A,2026-01-01,DR065,13A
20260101DR06513B,2026-01-01,DR065,13B
20260101DR06514A,2026-01-01,DR065,14A
20260101DR06514B,2026-01-01,DR065,14B
20260101DR06516A,2026-01-01,DR065,16A
20260101DR06516B,2026-01-01,DR065,16B
20260101DR0658A,2026-01-01,DR065,8A
20260101DR0658B,2026-01-01,DR065,8B
20260101DR0659B,2026-01-01,DR065,9B
20260101DR06610B,2026-01-01,DR066,10B
20260101DR06613A,2026-01-01,DR066,13A
20260101DR06613B,2026-01-01,DR066,13B
20260101DR06614A,2026-01-01,DR066,14A
20260101DR06615B,2026-01-01,DR066,15B
20260101DR06616A,2026-01-01,DR066,16A
20260101DR06616B,2026-01-01,DR066,16B
20260101DR0668A,2026-01-01,DR066,8A
20260101DR0669A,2026-01-01,DR066,9A
20260101DR0669B,2026-01-01,DR066,9B
20260101DR06710A,2026-01-01,DR067,10A
20260101DR06710B,2026-01-01,DR067,10B
20260101DR06711B,2026-01-01,DR067,11B
20260101DR06713B,2026-01-01,DR067,13B
20260101DR06714A,2026-01-01,DR067,14A
20260101DR06714B,2026-01-01,DR067,14B
20260101DR06715A,2026-01-01,DR067,15A
20260101DR06716A,2026-01-01,DR067,16A
20260101DR06716B,2026-01-01,DR067,16B
20260101DR0678A,2026-01-01,DR067,8A
20260101DR0678B,2026-01-01,DR067,8B
20260101DR0679B,2026-01-01,DR067,9B
20260101DR06811A,2026-01-01,DR068,11A
20260101DR06811B,2026-01-01,DR068,11B
20260101DR06813A,2026-01-01,DR068,13A
20260101DR06813B,2026-01-01,DR068,13B
20260101DR06814B,2026-01-01,DR068,14B
20260101DR06815B,2026-01-01,DR068,15B
20260101DR0688A,2026-01-01,DR068,8A
20260101DR0689A,2026-01-01,DR068,9A
20260101DR0689B,2026-01-01,DR068,9B
20260101DR06910B,2026-01-01,DR069,10B
20260101DR06911A,2026-01-01,DR069,11A
20260101DR06913B,2026-01-01,DR069,13B
20260101DR06914A,2026-01-01,DR069,14A
20260101DR06914B,2026-01-01,DR069,14B
20260101DR06915B,2026-01-01,DR069,15B
20260101DR06916A,2026-01-01,DR069,16A
20260101DR06916B,2026-01-01,DR069,16B
20260101DR0699A,2026-01-01,DR069,9A
20260101DR0699B,2026-01-01,DR069,9B
20260101DR07010A,2026-01-01,DR070,10A
20260101DR07010B,2026-01-01,DR070,10B
20260101DR07011B,2026-01-01,DR070,11B
20260101DR07013A,2026-01-01,DR070,13A
20260101DR07013B,2026-01-01,DR070,13B
20260101DR07014A,2026-01-01,DR070,14A
20260101DR07014B,2026-01-01,DR070,14B
20260101DR07015A,2026-01-01,DR070,15A
20260101DR0708A,2026-01-01,DR070,8A
20260101DR0708B,2026-01-01,DR070,8B
20260101DR0709A,2026-01-01,DR070,9A
20260101DR0709B,2026-01-01,DR070,9B
20260101DR07110A,2026-01-01,DR071,10A
20260101DR07110B,2026-01-01,DR071,10B
20260101DR07111A,2026-01-01,DR071,11A
20260101DR07114B,2026-01-01,DR071,14B
20260101DR07115A,2026-01-01,DR071,15A
20260101DR07115B,2026-01-01,DR071,15B
20260101DR07116A,2026-01-01,DR071,16A
20260101DR07116B,2026-01-01,DR071,16B
20260101DR0719A,2026-01-01,DR071,9A
20260101DR0719B,2026-01-01,DR071,9B
20260101DR07211A,2026-01-01,DR072,11A
20260101DR07211B,2026-01-01,DR072,11B
20260101DR07213A,2026-01-01,DR072,13A
20260101DR07213B,2026-01-01,DR072,13B
20260101DR07214A,2026-01-01,DR072,14A
20260101DR07215A,2026-01-01,DR072,15A
20260101DR07215B,2026-01-01,DR072,15B
20260101DR07216B,2026-01-01,DR072,16B
20260101DR0729B,2026-01-01,DR072,9B
20260101DR07310A,2026-01-01,DR073,10A
20260101DR07310B,2026-01-01,DR073,10B
20260101DR07311B,2026-01-01,DR073,11B
20260101DR07314B,2026-01-01,DR073,14B
20260101DR07315B,2026-01-01,DR073,15B
20260101DR07316A,2026-01-01,DR073,16A
20260101DR0738A,2026-01-01,DR073,8A
20260101DR0739A,2026-01-01,DR073,9A
20260101DR0739B,2026-01-01,DR073,9B
20260101DR07410B,2026-01-01,DR074,10B
20260101DR07411A,2026-01-01,DR074,11A
20260101DR07411B,2026-01-01,DR074,11B
20260101DR07413B,2026-01-01,DR074,13B
20260101DR07414A,2026-01-01,DR074,14A
20260101DR07414B,2026-01-01,DR074,14B
20260101DR07415A,2026-01-01,DR074,15A
20260101DR07416A,2026-01-01,DR074,16A
20260101DR0748A,2026-01-01,DR074,8A
20260101DR0748B,2026-01-01,DR074,8B
20260101DR0749A,2026-01-01,DR074,9A
20260101DR0749B,2026-01-01,DR074,9B
20260101DR07511A,2026-01-01,DR075,11A
20260101DR07511B,2026-01-01,DR075,11B
20260101DR07513A,2026-01-01,DR075,13A
20260101DR07514A,2026-01-01,DR075,14A
20260101DR07514B,2026-01-01,DR075,14B
20260101DR07515A,2026-01-01,DR075,15A
20260101DR07515B,2026-01-01,DR075,15B
20260101DR07516B,2026-01-01,DR075,16B
20260101DR0758A,2026-01-01,DR075,8A
20260101DR0758B,2026-01-01,DR075,8B
20260101DR0759A,2026-01-01,DR075,9A
20260101DR07610B,2026-01-01,DR076,10B
20260101DR07611A,2026-01-01,DR076,11A
20260101DR07611B,2026-01-01,DR076,11B
20260101DR07613A,2026-01-01,DR076,13A
20260101DR07613B,2026-01-01,DR076,13B
20260101DR07614A,2026-01-01,DR076,14A
20260101DR07615A,2026-01-01,DR076,15A
20260101DR07615B,2026-01-01,DR076,15B
20260101DR07616A,2026-01-01,DR076,16A
20260101DR07616B,2026-01-01,DR076,16B
20260101DR0768B,2026-01-01,DR076,8B
20260101DR0769A,2026-01-01,DR076,9A
20260101DR07710B,2026-01-01,DR077,10B
20260101DR07711A,2026-01-01,DR077,11A
20260101DR07713A,2026-01-01,DR077,13A
20260101DR07713B,2026-01-01,DR077,13B
20260101DR07714A,2026-01-01,DR077,14A
20260101DR07714B,2026-01-01,DR077,14B
20260101DR07715A,2026-01-01,DR077,15A
20260101DR07715B,2026-01-01,DR077,15B
20260101DR07716B,2026-01-01,DR077,16B
20260101DR0778A,2026-01-01,DR077,8A
20260101DR0779A,2026-01-01,DR077,9A
20260101DR0779B,2026-01-01,DR077,9B
20260101DR07810B,2026-01-01,DR078,10B
20260101DR07814A,2026-01-01,DR078,14A
20260101DR07814B,2026-01-01,DR078,14B
20260101DR07815B,2026-01-01,DR078,15B
20260101DR07816B,2026-01-01,DR078,16B
20260101DR0788A,2026-01-01,DR078,8A
20260101DR0788B,2026-01-01,DR078,8B
20260101DR0789B,2026-01-01,DR078,9B
20260101DR07910B,2026-01-01,DR079,10B
20260101DR07913B,2026-01-01,DR079,13B
20260101DR07914A,2026-01-01,DR079,14A
20260101DR07914B,2026-01-01,DR079,14B
20260101DR07915A,2026-01-01,DR079,15A
20260101DR07915B,2026-01-01,DR079,15B
20260101DR0798A,2026-01-01,DR079,8A
20260101DR0799A,2026-01-01,DR079,9A
20260101DR0799B,2026-01-01,DR079,9B
20260101DR08011A,2026-01-01,DR080,11A
20260101DR08013A,2026-01-01,DR080,13A
20260101DR08013B,2026-01-01,DR080,13B
20260101DR08014A,2026-01-01,DR080,14A
20260101DR08015B,2026-01-01,DR080,15B
20260101DR08016B,2026-01-01,DR080,16B
20260101DR0808A,2026-01-01,DR080,8A
20260101DR0808B,2026-01-01,DR080,8B
20260101DR0809A,2026-01-01,DR080,9A
20260101DR0809B,2026-01-01,DR080,9B
20260101DR08110B,2026-01-01,DR081,10B
20260101DR08111B,2026-01-01,DR081,11B
20260101DR08113A,2026-01-01,DR081,13A
20260101DR08113B,2026-01-01,DR081,13B
20260101DR08114A,2026-01-01,DR081,14A
20260101DR08114B,2026-01-01,DR081,14B
20260101DR08115A,2026-01-01,DR081,15A
20260101DR08116A,2026-01-01,DR081,16A
20260101DR0818B,2026-01-01,DR081,8B
20260101DR0819A,2026-01-01,DR081,9A
20260101DR0819B,2026-01-01,DR081,9B
20260101DR08210A,2026-01-01,DR082,10A
20260101DR08211A,2026-01-01,DR082,11A
20260101DR08211B,2026-01-01,DR082,11B
20260101DR08213A,2026-01-01,DR082,13A
20260101DR08214A,2026-01-01,DR082,14A
20260101DR08215B,2026-01-01,DR082,15B
20260101DR08216B,2026-01-01,DR082,16B
20260101DR0828A,2026-01-01,DR082,8A
20260101DR0829B,2026-01-01,DR082,9B
20260101DR08310B,2026-01-01,DR083,10B
20260101DR08311A,2026-01-01,DR083,11A
20260101DR08311B,2026-01-01,DR083,11B
20260101DR08313A,2026-01-01,DR083,13A
20260101DR08313B,2026-01-01,DR083,13B
20260101DR08314A,2026-01-01,DR083,14A
20260101DR08315A,2026-01-01,DR083,15A
20260101DR08315B,2026-01-01,DR083,15B
20260101DR08316B,2026-01-01,DR083,16B
20260101DR0838A,2026-01-01,DR083,8A
20260101DR0839B,2026-01-01,DR083,9B
20260101DR08410B,2026-01-01,DR084,10B
20260101DR08411B,2026-01-01,DR084,11B
20260101DR08413A,2026-01-01,DR084,13A
20260101DR08414B,2026-01-01,DR084,14B
20260101DR08416B,2026-01-01,DR084,16B
20260101DR0848A,2026-01-01,DR084,8A
20260101DR0848B,2026-01-01,DR084,8B
20260101DR0849A,2026-01-01,DR084,9A
20260101DR0849B,2026-01-01,DR084,9B
20260101DR08510A,2026-01-01,DR085,10A
20260101DR08510B,2026-01-01,DR085,10B
20260101DR08511A,2026-01-01,DR085,11A
20260101DR08511B,2026-01-01,DR085,11B
20260101DR08513A,2026-01-01,DR085,13A
20260101DR08513B,2026-01-01,DR085,13B
20260101DR08514A,2026-01-01,DR085,14A
20260101DR08514B,2026-01-01,DR085,14B
20260101DR08515A,2026-01-01,DR085,15A
20260101DR08515B,2026-01-01,DR085,15B
20260101DR08516A,2026-01-01,DR085,16A
20260101DR08516B,2026-01-01,DR085,16B
20260101DR0858A,2026-01-01,DR085,8A
20260101DR0858B,2026-01-01,DR085,8B
20260101DR0859A,2026-01-01,DR085,9A
20260101DR0859B,2026-01-01,DR085,9B
20260101DR08610A,2026-01-01,DR086,10A
20260101DR08610B,2026-01-01,DR086,10B
20260101DR08611B,2026-01-01,DR086,11B
20260101DR08613A,2026-01-01,DR086,13A
20260101DR08613B,2026-01-01,DR086,13B
20260101DR08614A,2026-01-01,DR086,14A
20260101DR08614B,2026-01-01,DR086,14B
20260101DR08615B,2026-01-01,DR086,15B
20260101DR08616A,2026-01-01,DR086,16A
20260101DR08616B,2026-01-01,DR086,16B
20260101DR0868A,2026-01-01,DR086,8A
20260101DR0869B,2026-01-01,DR086,9B
20260101DR08710A,2026-01-01,DR087,10A
20260101DR08710B,2026-01-01,DR087,10B
20260101DR08711A,2026-01-01,DR087,11A
20260101DR08713B,2026-01-01,DR087,13B
20260101DR08714A,2026-01-01,DR087,14A
20260101DR08714B,2026-01-01,DR087,14B
20260101DR08715A,2026-01-01,DR087,15A
20260101DR08715B,2026-01-01,DR087,15B
20260101DR08716A,2026-01-01,DR087,16A
20260101DR0878B,2026-01-01,DR087,8B
20260101DR0879A,2026-01-01,DR087,9A
20260101DR0879B,2026-01-01,DR087,9B
20260101DR08811A,2026-01-01,DR088,11A
20260101DR08811B,2026-01-01,DR088,11B
20260101DR08813A,2026-01-01,DR088,13A
20260101DR08813B,2026-01-01,DR088,13B
20260101DR08814A,2026-01-01,DR088,14A
20260101DR08814B,2026-01-01,DR088,14B
20260101DR08815A,2026-01-01,DR088,15A
20260101DR08816B,2026-01-01,DR088,16B
20260101DR0888A,2026-01-01,DR088,8A
20260101DR0889A,2026-01-01,DR088,9A
20260101DR08910B,2026-01-01,DR089,10B
20260101DR08911A,2026-01-01,DR089,11A
20260101DR08914A,2026-01-01,DR089,14A
20260101DR08915A,2026-01-01,DR089,15A
20260101DR08915B,2026-01-01,DR089,15B
20260101DR08916A,2026-01-01,DR089,16A
20260101DR0898A,2026-01-01,DR089,8A
20260101DR0898B,2026-01-01,DR089,8B
20260101DR0899A,2026-01-01,DR089,9A
20260101DR0899B,2026-01-01,DR089,9B
20260101DR09010A,2026-01-01,DR090,10A
20260101DR09010B,2026-01-01,DR090,10B
20260101DR09011A,2026-01-01,DR090,11A
20260101DR09011B,2026-01-01,DR090,11B
20260101DR09013A,2026-01-01,DR090,13A
20260101DR09013B,2026-01-01,DR090,13B
20260101DR09014A,2026-01-01,DR090,14A
20260101DR09014B,2026-01-01,DR090,14B
20260101DR09015A,2026-01-01,DR090,15A
20260101DR09015B,2026-01-01,DR090,15B
20260101DR09016A,2026-01-01,DR090,16A
20260101DR09016B,2026-01-01,DR090,16B
20260101DR0908A,2026-01-01,DR090,8A
20260101DR0908B,2026-01-01,DR090,8B
20260101DR0909A,2026-01-01,DR090,9A
20260101DR0909B,2026-01-01,DR090,9B
20260101DR09110A,2026-01-01,DR091,10A
20260101DR09110B,2026-01-01,DR091,10B
20260101DR09111A,2026-01-01,DR091,11A
20260101DR09113A,2026-01-01,DR091,13A
20260101DR09113B,2026-01-01,DR091,13B
20260101DR0918A,2026-01-01,DR091,8A
20260101DR0918B,2026-01-01,DR091,8B
20260101DR0919A,2026-01-01,DR091,9A
20260101DR09210B,2026-01-01,DR092,10B
20260101DR09211B,2026-01-01,DR092,11B
20260101DR09213B,2026-01-01,DR092,13B
20260101DR09214A,2026-01-01,DR092,14A
20260101DR09214B,2026-01-01,DR092,14B
20260101DR09215A,2026-01-01,DR092,15A
20260101DR09215B,2026-01-01,DR092,15B
20260101DR09216B,2026-01-01,DR092,16B
20260101DR0928A,2026-01-01,DR092,8A
20260101DR0929B,2026-01-01,DR092,9B
20260101DR09310A,2026-01-01,DR093,10A
20260101DR09311A,2026-01-01,DR093,11A
20260101DR09313A,2026-01-01,DR093,13A
20260101DR09313B,2026-01-01,DR093,13B
20260101DR09314A,2026-01-01,DR093,14A
20260101DR09315A,2026-01-01,DR093,15A
20260101DR09315B,2026-01-01,DR093,15B
20260101DR09316B,2026-01-01,DR093,16B
20260101DR0938A,2026-01-01,DR093,8A
20260101DR0938B,2026-01-01,DR093,8B
20260101DR0939A,2026-01-01,DR093,9A
20260101DR0939B,2026-01-01,DR093,9B
20260101DR09410A,2026-01-01,DR094,10A
20260101DR09410B,2026-01-01,DR094,10B
20260101DR09413A,2026-01-01,DR094,13A
20260101DR09413B,2026-01-01,DR094,13B
20260101DR09414A,2026-01-01,DR094,14A
20260101DR09414B,2026-01-01,DR094,14B
20260101DR09415A,2026-01-01,DR094,15A
20260101DR09415B,2026-01-01,DR094,15B
20260101DR09416B,2026-01-01,DR094,16B
20260101DR0948A,2026-01-01,DR094,8A
20260101DR0948B,2026-01-01,DR094,8B
20260101DR0949A,2026-01-01,DR094,9A
20260101DR09510A,2026-01-01,DR095,10A
20260101DR09511A,2026-01-01,DR095,11A
20260101DR09513A,2026-01-01,DR095,13A
20260101DR09513B,2026-01-01,DR095,13B
20260101DR09514A,2026-01-01,DR095,14A
20260101DR09514B,2026-01-01,DR095,14B
20260101DR09516B,2026-01-01,DR095,16B
20260101DR0958A,2026-01-01,DR095,8A
20260101DR0958B,2026-01-01,DR095,8B
20260101DR0959A,2026-01-01,DR095,9A
20260101DR0959B,2026-01-01,DR095,9B
20260101DR09610A,2026-01-01,DR096,10A
20260101DR09611B,2026-01-01,DR096,11B
20260101DR09613A,2026-01-01,DR096,13A
20260101DR09615A,2026-01-01,DR096,15A
20260101DR09615B,2026-01-01,DR096,15B
20260101DR09616A,2026-01-01,DR096,16A
20260101DR0968B,2026-01-01,DR096,8B
20260101DR0969B,2026-01-01,DR096,9B
20260101DR09710A,2026-01-01,DR097,10A
20260101DR09710B,2026-01-01,DR097,10B
20260101DR09711B,2026-01-01,DR097,11B
20260101DR09713A,2026-01-01,DR097,13A
20260101DR09713B,2026-01-01,DR097,13B
20260101DR09714A,2026-01-01,DR097,14A
20260101DR09715A,2026-01-01,DR097,15A
20260101DR09715B,2026-01-01,DR097,15B
20260101DR09716B,2026-01-01,DR097,16B
20260101DR0978A,2026-01-01,DR097,8A
20260101DR0979A,2026-01-01,DR097,9A
20260101DR0979B,2026-01-01,DR097,9B
20260101DR09810A,2026-01-01,DR098,10A
20260101DR09810B,2026-01-01,DR098,10B
20260101DR09811A,2026-01-01,DR098,11A
20260101DR09811B,2026-01-01,DR098,11B
20260101DR09813A,2026-01-01,DR098,13A
20260101DR09813B,2026-01-01,DR098,13B
20260101DR09814A,2026-01-01,DR098,14A
20260101DR09814B,2026-01-01,DR098,14B
20260101DR09815A,2026-01-01,DR098,15A
20260101DR09815B,2026-01-01,DR098,15B
20260101DR09816A,2026-01-01,DR098,16A
20260101DR09816B,2026-01-01,DR098,16B
20260101DR0988A,2026-01-01,DR098,8A
20260101DR0988B,2026-01-01,DR098,8B
20260101DR0989A,2026-01-01,DR098,9A
20260101DR0989B,2026-01-01,DR098,9B
20260101DR09910A,2026-01-01,DR099,10A
20260101DR09910B,2026-01-01,DR099,10B
20260101DR09911B,2026-01-01,DR099,11B
20260101DR09914A,2026-01-01,DR099,14A
20260101DR09914B,2026-01-01,DR099,14B
20260101DR09915A,2026-01-01,DR099,15A
20260101DR09916B,2026-01-01,DR099,16B
20260101DR0998A,2026-01-01,DR099,8A
20260101DR0998B,2026-01-01,DR099,8B
20260101DR0999A,2026-01-01,DR099,9A
20260101DR10010A,2026-01-01,DR100,10A
20260101DR10011B,2026-01-01,DR100,11B
20260101DR10014A,2026-01-01,DR100,14A
20260101DR10015A,2026-01-01,DR100,15A
20260101DR10015B,2026-01-01,DR100,15B
20260101DR10016A,2026-01-01,DR100,16A
20260101DR1008A,2026-01-01,DR100,8A
20260101DR1008B,2026-01-01,DR100,8B
20260101DR1009B,2026-01-01,DR100,9B
20260101DR10110B,2026-01-01,DR101,10B
20260101DR10111B,2026-01-01,DR101,11B
20260101DR10113A,2026-01-01,DR101,13A
20260101DR10113B,2026-01-01,DR101,13B
20260101DR10114B,2026-01-01,DR101,14B
20260101DR10115A,2026-01-01,DR101,15A
20260101DR10116A,2026-01-01,DR101,16A
20260101DR1018B,2026-01-01,DR101,8B
20260102DR00110A,2026-01-02,DR001,10A
20260102DR00110B,2026-01-02,DR001,10B
20260102DR00111B,2026-01-02,DR001,11B
20260102DR00113A,2026-01-02,DR001,13A
20260102DR00113B,2026-01-02,DR001,13B
20260102DR00114B,2026-01-02,DR001,14B
20260102DR00115A,2026-01-02,DR001,15A
20260102DR00115B,2026-01-02,DR001,15B
20260102DR00116B,2026-01-02,DR001,16B
20260102DR0018A,2026-01-02,DR001,8A
20260102DR0018B,2026-01-02,DR001,8B
20260102DR0019B,2026-01-02,DR001,9B
20260102DR00210B,2026-01-02,DR002,10B
20260102DR00211A,2026-01-02,DR002,11A
20260102DR00213A,2026-01-02,DR002,13A
20260102DR00214A,2026-01-02,DR002,14A
20260102DR00214B,2026-01-02,DR002,14B
20260102DR00215A,2026-01-02,DR002,15A
20260102DR00215B,2026-01-02,DR002,15B
20260102DR00216A,2026-01-02,DR002,16A
20260102DR0028A,2026-01-02,DR002,8A
20260102DR0028B,2026-01-02,DR002,8B
20260102DR0029A,2026-01-02,DR002,9A
20260102DR0029B,2026-01-02,DR002,9B
20260102DR00310B,2026-01-02,DR003,10B
20260102DR00311A,2026-01-02,DR003,11A
20260102DR00311B,2026-01-02,DR003,11B
20260102DR00313B,2026-01-02,DR003,13B
20260102DR00314A,2026-01-02,DR003,14A
20260102DR00315A,2026-01-02,DR003,15A
20260102DR00315B,2026-01-02,DR003,15B
20260102DR00316A,2026-01-02,DR003,16A
20260102DR0038A,2026-01-02,DR003,8A
20260102DR0039A,2026-01-02,DR003,9A
20260102DR0039B,2026-01-02,DR003,9B
20260102DR00410A,2026-01-02,DR004,10A
20260102DR00410B,2026-01-02,DR004,10B
20260102DR00411B,2026-01-02,DR004,11B
20260102DR00414A,2026-01-02,DR004,14A
20260102DR00415A,2026-01-02,DR004,15A
20260102DR00415B,2026-01-02,DR004,15B
20260102DR00416A,2026-01-02,DR004,16A
20260102DR0048B,2026-01-02,DR004,8B
20260102DR00510A,2026-01-02,DR005,10A
20260102DR00510B,2026-01-02,DR005,10B
20260102DR00511A,2026-01-02,DR005,11A
20260102DR00511B,2026-01-02,DR005,11B
20260102DR00513A,2026-01-02,DR005,13A
20260102DR00513B,2026-01-02,DR005,13B
20260102DR00514A,2026-01-02,DR005,14A
20260102DR00514B,2026-01-02,DR005,14B
20260102DR00515A,2026-01-02,DR005,15A
20260102DR00515B,2026-01-02,DR005,15B
20260102DR00516A,2026-01-02,DR005,16A
20260102DR00516B,2026-01-02,DR005,16B
20260102DR0058A,2026-01-02,DR005,8A
20260102DR0058B,2026-01-02,DR005,8B
20260102DR0059A,2026-01-02,DR005,9A
20260102DR0059B,2026-01-02,DR005,9B
20260102DR00610A,2026-01-02,DR006,10A
20260102DR00611A,2026-01-02,DR006,11A
20260102DR00611B,2026-01-02,DR006,11B
20260102DR00614A,2026-01-02,DR006,14A
20260102DR00615A,2026-01-02,DR006,15A
20260102DR00616A,2026-01-02,DR006,16A
20260102DR0068B,2026-01-02,DR006,8B
20260102DR0069B,2026-01-02,DR006,9B
20260102DR00710A,2026-01-02,DR007,10A
20260102DR00710B,2026-01-02,DR007,10B
20260102DR00711A,2026-01-02,DR007,11A
20260102DR00711B,2026-01-02,DR007,11B
20260102DR00713A,2026-01-02,DR007,13A
20260102DR00714B,2026-01-02,DR007,14B
20260102DR00715B,2026-01-02,DR007,15B
20260102DR00716A,2026-01-02,DR007,16A
20260102DR00716B,2026-01-02,DR007,16B
20260102DR0078A,2026-01-02,DR007,8A
20260102DR0079A,2026-01-02,DR007,9A
20260102DR00810A,2026-01-02,DR008,10A
20260102DR00811A,2026-01-02,DR008,11A
20260102DR00811B,2026-01-02,DR008,11B
20260102DR00813B,2026-01-02,DR008,13B
20260102DR00815A,2026-01-02,DR008,15A
20260102DR00815B,2026-01-02,DR008,15B
20260102DR00816B,2026-01-02,DR008,16B
20260102DR0088B,2026-01-02,DR008,8B
20260102DR0089B,2026-01-02,DR008,9B
20260102DR00911A,2026-01-02,DR009,11A
20260102DR00911B,2026-01-02,DR009,11B
20260102DR00914B,2026-01-02,DR009,14B
20260102DR00915A,2026-01-02,DR009,15A
20260102DR00915B,2026-01-02,DR009,15B
20260102DR00916B,2026-01-02,DR009,16B
20260102DR0098A,2026-01-02,DR009,8A
20260102DR0098B,2026-01-02,DR009,8B
20260102DR01011A,2026-01-02,DR010,11A
20260102DR01013B,2026-01-02,DR010,13B
20260102DR01014A,2026-01-02,DR010,14A
20260102DR01014B,2026-01-02,DR010,14B
20260102DR01015B,2026-01-02,DR010,15B
20260102DR01016A,2026-01-02,DR010,16A
20260102DR0108B,2026-01-02,DR010,8B
20260102DR0109A,2026-01-02,DR010,9A
20260102DR01110A,2026-01-02,DR011,10A
20260102DR01110B,2026-01-02,DR011,10B
20260102DR01111A,2026-01-02,DR011,11A
20260102DR01111B,2026-01-02,DR011,11B
20260102DR01113A,2026-01-02,DR011,13A
20260102DR01113B,2026-01-02,DR011,13B
20260102DR01114A,2026-01-02,DR011,14A
20260102DR01114B,2026-01-02,DR011,14B
20260102DR01115A,2026-01-02,DR011,15A
20260102DR01115B,2026-01-02,DR011,15B
20260102DR01116A,2026-01-02,DR011,16A
20260102DR01116B,2026-01-02,DR011,16B
20260102DR0118A,2026-01-02,DR011,8A
20260102DR0118B,2026-01-02,DR011,8B
20260102DR0119A,2026-01-02,DR011,9A
20260102DR0119B,2026-01-02,DR011,9B
20260102DR01210A,2026-01-02,DR012,10A
20260102DR01210B,2026-01-02,DR012,10B
20260102DR01211B,2026-01-02,DR012,11B
20260102DR01213B,2026-01-02,DR012,13B
20260102DR01214A,2026-01-02,DR012,14A
20260102DR01215B,2026-01-02,DR012,15B
20260102DR01216A,2026-01-02,DR012,16A
20260102DR01216B,2026-01-02,DR012,16B
20260102DR0129A,2026-01-02,DR012,9A
20260102DR01311A,2026-01-02,DR013,11A
20260102DR01313B,2026-01-02,DR013,13B
20260102DR01314A,2026-01-02,DR013,14A
20260102DR01315A,2026-01-02,DR013,15A
20260102DR01315B,2026-01-02,DR013,15B
20260102DR01316A,2026-01-02,DR013,16A
20260102DR01316B,2026-01-02,DR013,16B
20260102DR0139B,2026-01-02,DR013,9B
20260102DR01410B,2026-01-02,DR014,10B
20260102DR01413A,2026-01-02,DR014,13A
